,LOCATION,TIME,SP_DYN_TFRT_IN,SP_DYN_LE00_IN,SP_DYN_IMRT_IN,SP_POP_GROW,SH_DYN_AIDS_ZS,SP_RUR_TOTL_ZS,NY_GDP_MKTP_CN,NY_GDP_MKTP_CD,NY_GDP_DEFL_ZS,NY_GDP_MKTP_KD_ZG,NY_GDP_PCAP_CD,NY_GDP_PCAP_PP_CD,NY_GDP_MKTP_PP_CD,XTGOV_IMF,NY_GNP_PCAP_CD,NY_GNP_PCAP_PP_CD,SI_POV_DDAY,PA_NUS_PPP,DT_TDS_DECT_GN_ZS,200101,200151,200345,200343,200144,NY_GNP_PCAP_CN,NY_GDP_MKTP_KD,PA_NUS_PPPC_RF,PA_NUS_FCRF,NY_GDP_MKTP_KN,PA_NUS_ATLS,PA_NUS_PRVT_PP,NY_GNP_MKTP_CN,NY_GDP_PCAP_PP_KD,NY_GDP_MKTP_PP_KD,NY_GDP_PCAP_CN,poverty
1078,PRT,1992,1.54,74.3122,9.7,-0.07775,0.2,50.87,72459650800.0,107602689040.68901,54.60011,1.08948,10811.630640000001,13163.03217,131004998680.181,35109000000.0,9870.0,13250.0,NA,0.55311,NA,9951.303,1415.473,4995.356,1921.737,1618.737,7328.340759999999,175763983787.00302,0.8213600000000001,0.67337,132709708700.0,0.6734,0.60353,72935267400.0,21342.85656,212414651894.659,7280.552070000001,False
1079,PRT,1993,1.52,74.5122,8.8,0.12232,0.3,50.211000000000006,76214823000.0,95019103603.04199,58.62765,-2.0432799999999998,9535.59485,13183.43324,131368627619.967,35393000000.0,10100.0,13280.0,NA,0.58016,NA,9996.64,1447.999,5047.972,1875.844,1624.825,7705.1093599999995,172172638671.916,0.7233,0.80207,129998081700.0,0.8021,0.62934,76778910600.0,20881.20607,208074432095.25302,7648.50063,False
1080,PRT,1994,1.45,74.91463,8.1,0.26909,0.3,49.551,82550319300.0,99698453260.8696,62.89435,0.9648399999999999,9978.301940000001,13558.34314,135468524490.08699,35305000000.0,10450.0,13600.0,NA,0.60937,NA,10045.044,1481.168,5105.391,1833.338,1625.1470000000002,8287.850359999999,173833825991.551,0.73595,0.8279700000000001,131252352800.0,0.828,0.65109,82808264100.0,21026.02091,210082013618.097,8262.034,False
1081,PRT,1995,1.41,75.3122,7.4,0.3462,0.4,48.891000000000005,89037320000.0,118133634071.91199,65.05076,4.282780000000001,11782.52148,14385.594519999999,144232502535.16,38007000000.0,11220.0,14500.0,NA,0.61732,NA,10091.325,1515.015,5166.287,1792.1789999999999,1617.844,8951.65555,181278747098.81198,0.81905,0.75371,136873602900.0,0.7537,0.66481,89750874000.0,21850.74,219079365016.882,8880.48644,False
1082,PRT,1996,1.44,75.26098,7.0,0.376,0.4,48.23,94351378000.0,122629812841.175,66.60428,3.4966800000000005,12185.063890000001,14902.564080000002,149978585246.519,40723000000.0,12080.0,14960.0,NA,0.6291,NA,10134.02,1545.2279999999998,5223.927,1763.601,1601.264,9410.23088,187617490093.367,0.81765,0.76936,141659638800.0,0.7694,0.6725399999999999,94704046000.0,22529.92,226739875763.32602,9375.18816,False
1083,PRT,1997,1.47,75.4122,6.6,0.44646,0.4,47.571999999999996,102356901000.0,117046198970.84,69.19289,4.42621,11578.441509999999,15791.04925,159631353632.519,43450000000.0,12350.0,15730.0,NA,0.6412100000000001,NA,10174.563,1576.555,5285.882,1732.4160000000002,1579.71,10088.20378,195921834865.78897,0.73323,0.87445,147929792400.0,0.8745,0.68389,101981420000.0,23422.336369999997,236775859621.00198,10125.3471,False
1084,PRT,1998,1.47,75.7122,6.3,0.50539,0.5,46.913999999999994,111385192000.0,123981736420.30301,71.85295,4.79177,12202.69141,16691.55725,169589493188.874,47433000000.0,12170.0,16600.0,NA,0.65679,NA,10214.052,1609.0510000000002,5349.741999999999,1700.7120000000002,1554.547,10905.750829999999,205309962792.9,0.73107,0.89836,155018251000.0,0.8984,0.70732,110804566000.0,24420.94811,248121619330.20602,10962.89796,False
1085,PRT,1999,1.5,75.96341,5.9,0.56563,0.5,46.257,119639161000.0,127465545493.28801,74.28895,3.88821,12474.81808,17723.46332,181095299723.602,50857000000.0,12240.0,17630.0,NA,0.66064,NA,10254.49,1642.12,5412.894,1672.53,1526.9460000000001,11649.13776,213292852267.381,0.70386,0.93863,161045691400.0,0.9386,0.7020000000000001,119028886000.0,25227.388580000003,257769117368.77103,11708.86425,False
1086,PRT,2000,1.55,76.31463000000001,5.5,0.70286,0.5,45.601000000000006,128466305000.0,118358489957.619,76.85906,3.78749,11502.39681,18886.91107,194344388403.447,55017000000.0,12140.0,18530.0,NA,0.6610199999999999,NA,10297.112,1675.18,5473.8859999999995,1650.703,1497.3429999999998,12246.89322,221371306250.71698,0.60901,1.0854,167145287300.0,1.0854,0.70008,126019282000.0,25999.490690000002,267532107224.513,12484.7015,False
1087,PRT,2001,1.45,76.81463000000001,5.2,0.70523,0.5,44.956,135827522000.0,121545880984.34,79.71406,1.9433099999999999,11729.14616,19540.6208,202494021077.175,59909000000.0,11800.0,19150.0,NA,0.67077,NA,10341.454,1704.797,5534.012,1636.931,1465.714,12844.33125,225673226409.828,0.60024,1.11751,170393430400.0,1.1175,0.70699,133102234000.0,26318.47816,272731072640.452,13107.32084,False
1088,PRT,2002,1.46,77.06585,4.7,0.54767,0.6,44.333999999999996,142631414000.0,134228697534.35,83.06848000000001,0.7688,12882.28897,20367.664409999998,212223547459.309,62995000000.0,11730.0,20010.0,NA,0.67208,NA,10385.987,1732.721,5594.803000000001,1629.859,1428.604,13449.321000000002,227408192515.552,0.63249,1.06255,171703407800.0,1.0626,0.7217399999999999,140136962000.0,26375.964509999998,274827817453.899,13688.72026,False
1089,PRT,2003,1.44,77.21951,4.3,0.37540999999999997,0.6,43.713,146158277000.0,164964195259.594,85.92524,-0.93421,15772.7334,20840.87719,217971003966.952,66184000000.0,13230.0,20580.0,1.0,0.6705399999999999,NA,10429.612,1758.9360000000001,5654.689,1628.105,1387.882,13799.2441,225283733440.933,0.7568199999999999,0.8860299999999999,170099345700.0,0.8859999999999999,0.71419,144323824000.0,26031.64944,272260361795.028,13974.641790000001,False
1090,PRT,2004,1.4,77.67073,4.0,0.23913,0.6,43.093,152371562000.0,189187437298.237,87.98408,1.81158,18045.5881,21475.6372,225147595243.83,70053000000.0,16120.0,21150.0,0.5,0.67676,NA,10470.921,1783.781,5713.611999999999,1626.95,1346.578,14316.24742,229364935350.672,0.8402799999999999,0.80537,173180836600.0,0.8054,0.71516,150089548000.0,26439.93318,277192584337.388,14533.916659999999,False
1104,SVK,1970,2.41,70.13424,NA,0.43318,NA,58.943000000000005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4538.840999999999,416.82199999999995,2051.5170000000003,1248.478,822.0239999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,False
1105,SVK,1971,2.43,70.09949,NA,0.42275,NA,57.99100000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4575.563,429.98,2064.742,1235.0819999999999,845.7589999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,False
1106,SVK,1972,2.49,70.09893000000001,NA,0.8558600000000001,NA,56.93600000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4615.831,441.539,2080.0,1228.552,865.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,False
1107,SVK,1973,2.56,70.12507,NA,0.97041,NA,55.878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4659.28,452.18699999999995,2098.024,1227.7730000000001,881.296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,False
1108,SVK,1974,2.61,70.1759,NA,1.03265,NA,54.813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4705.11,463.11400000000003,2120.274,1230.012,891.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,False
1109,SVK,1975,2.55,70.24488000000001,NA,1.04961,NA,53.743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4752.54,474.86199999999997,2147.166,1234.001,896.5110000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,False
1110,SVK,1976,2.55,70.32245999999999,NA,1.05792,NA,52.669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4801.741,487.834,2171.006,1247.725,895.176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,False
1111,SVK,1977,2.49,70.39860999999999,NA,1.0590700000000002,NA,51.595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4852.497,502.18,2200.323,1260.914,889.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,False
1112,SVK,1978,2.47,70.46524000000001,NA,1.01996,NA,50.518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4903.202,515.251,2234.264,1274.788,878.8989999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,False
1113,SVK,1979,2.45,70.5199,NA,0.99395,NA,49.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4951.788,523.092,2272.325,1290.4289999999999,865.942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,False
1114,SVK,1980,2.32,70.40854,NA,0.8235299999999999,NA,48.361999999999995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4996.731,523.87,2314.138,1307.285,851.438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,False
1115,SVK,1981,2.29,70.62926999999999,18.9,0.7261,NA,47.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5037.340999999999,519.365,2359.833,1322.894,835.2489999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,False
1116,SVK,1982,2.28,70.68902,18.1,0.77437,NA,47.223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5073.89,508.01,2410.127,1337.8310000000001,817.922,NA,NA,NA,NA,NA,1.0213,NA,NA,NA,NA,NA,False
1117,SVK,1983,2.28,70.47901999999999,17.3,0.72675,NA,46.756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5106.9890000000005,494.12800000000004,2460.263,1351.4470000000001,801.1510000000001,NA,NA,NA,NA,NA,1.1249,NA,NA,NA,NA,NA,False
1118,SVK,1984,2.26,70.75098,16.5,0.6874600000000001,NA,46.288999999999994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5137.685,483.923,2503.882,1362.665,787.215,NA,NA,NA,NA,NA,1.272,NA,NA,NA,NA,NA,False
1119,SVK,1985,2.26,70.73463000000001,15.8,0.67395,NA,45.824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5166.798,480.837,2537.592,1370.6989999999998,777.67,NA,NA,NA,NA,NA,1.3216,NA,NA,NA,NA,NA,False
1120,SVK,1986,2.2,71.02122,15.1,0.61938,NA,45.358999999999995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5194.306,488.629,2561.021,1370.4089999999999,774.247,NA,NA,NA,NA,NA,1.0189,NA,NA,NA,NA,NA,False
1121,SVK,1987,2.14,71.08878,14.4,0.55684,NA,44.895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5219.959,501.526,2574.174,1369.4589999999998,774.8,NA,NA,NA,NA,NA,0.8673,NA,NA,NA,NA,NA,False
1122,SVK,1988,2.13,71.2078,13.8,0.53003,NA,44.431999999999995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5244.036,516.908,2581.524,1365.69,779.914,NA,NA,NA,NA,NA,0.8465,NA,NA,NA,NA,NA,False
1123,SVK,1989,2.07,71.02634,13.2,0.48156000000000004,NA,43.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5266.804,530.888,2589.0,1356.9520000000002,789.9639999999999,NA,NA,NA,NA,NA,0.9082,NA,NA,NA,NA,NA,False
1124,SVK,1990,2.09,70.93268,12.6,0.43961999999999996,0.1,43.50899999999999,9998223400.0,12694544692.7374,NA,NA,2395.56458,NA,NA,NA,NA,NA,NA,NA,NA,5288.454000000001,541.351,2599.703,1342.695,804.705,NA,NA,NA,0.5959399999999999,NA,0.7876,NA,NA,NA,NA,1886.74667,False
1125,SVK,1991,2.05,70.88293,12.1,0.07747000000000001,0.1,43.22,11496932500.0,14213045493.8806,NA,NA,2680.04103,NA,NA,NA,NA,NA,NA,NA,NA,5309.235,552.562,2606.5879999999997,1328.2879999999998,821.797,NA,NA,NA,0.9784700000000001,NA,0.8089,0.29763,NA,NA,NA,2167.88519,False
1126,SVK,1992,1.93,71.79512,11.5,0.03247,0.1,43.281000000000006,11926842500.0,15431288006.2104,38.79309,NA,2908.81083,7135.34855,37853138230.6828,NA,NA,NA,NA,0.31508,NA,5329.033,560.746,2616.9570000000003,1307.6019999999999,843.7280000000001,NA,40719116151.9267,0.40765999999999997,0.9354299999999999,30744763100.0,0.7729,0.31745999999999996,NA,11632.74526,61711899716.8496,2248.21989,False
1127,SVK,1993,1.87,72.44878,11.1,0.38172,0.1,43.341,14046889300.0,16452201100.9604,44.836240000000004,1.90133,3089.43828,7428.517040000001,39559118917.6706,NA,NA,NA,NA,0.35509,NA,5347.214,566.753,2630.5490000000004,1282.0610000000001,867.8510000000001,NA,41493319725.4483,0.41589,1.02136,31329321600.0,0.8538,0.38017,NA,11808.75927,62885244764.6972,2637.7624,False
1128,SVK,1994,1.67,72.3,10.6,0.39405,0.1,43.402,16924895600.0,20079363625.5784,50.86603,6.20553,3755.72774,8026.263779999999,42911062882.5257,NA,NA,NA,NA,0.39442,NA,5362.896,571.808,2646.994,1254.0710000000001,890.023,NA,44068200326.7641,0.46793,1.06369,33273472200.0,0.8429,0.42241999999999996,NA,12492.232109999999,66787607793.8549,3165.70291,False
1129,SVK,1995,1.52,72.25366,10.2,0.29263,0.1,43.463,19685778000.0,25733043137.2549,55.89723000000001,5.8435,4799.15105,8648.076340000001,46370976708.2501,9479000000.0,4200.0,8690.0,NA,0.42453,NA,5375.47,576.614,2666.505,1224.843,907.508,3688.81643,46643323562.6402,0.55494,0.9863,35217806000.0,0.765,0.4519,19779430000.0,13183.57921,70690338548.0783,3671.35055,False
1130,SVK,1996,1.47,72.65366,9.7,0.21166999999999997,0.1,43.523999999999994,21951490000.0,27821913814.9556,58.38547,6.75715,5177.74886,9360.743709999999,50298655203.7817,11653000000.0,5000.0,9430.0,0.5,0.43642,NA,5384.7880000000005,585.4169999999999,2683.867,1195.816,919.688,4116.34357,49795081605.2952,0.55313,1.01752,37597525000.0,0.789,0.46235,22118600000.0,14044.65265,75466988795.9471,4085.24385,False
1131,SVK,1997,1.43,72.70488,9.3,0.18463,0.1,43.583999999999996,24415614000.0,27660149541.1805,61.22459,6.06754,5138.148679999999,10068.38247,54201032712.936,11822000000.0,5400.0,10080.0,NA,0.45046,NA,5391.204000000001,593.7090000000001,2705.68,1164.312,927.503,4539.13229,52816419598.4677,0.5103300000000001,1.11585,39878771000.0,0.8827,0.47343999999999997,24435470000.0,14869.33937,80045980799.3515,4535.44384,False
1132,SVK,1998,1.37,72.55122,8.9,0.13412000000000002,0.1,43.645,26664053000.0,29828899205.7277,64.28383000000001,4.01181,5533.588839999999,10613.20466,57210649518.9543,12149000000.0,5410.0,10620.0,NA,0.46607,NA,5395.254,600.982,2731.821,1131.268,931.183,4947.8584200000005,54935315957.9278,0.5213899999999999,1.16954,41478633000.0,0.8939,0.49277,26671510000.0,15445.1404,83257276426.6318,4946.47507,False
1133,SVK,1999,1.33,72.90244,8.6,0.10205,0.1,43.706,28547609000.0,30415095887.492,68.96628,-0.20506999999999997,5636.57953,10700.7066,57741226845.9525,13662000000.0,5360.0,10640.0,NA,0.49441,NA,5397.7080000000005,606.414,2762.2009999999996,1097.671,931.422,5259.702520000001,54822660413.6773,0.52675,1.37299,41393573000.0,0.9386,0.53105,28381460000.0,15397.74523,83086541196.933,5290.49355,False
1134,SVK,2000,1.3,73.05122,8.2,-0.13538,0.1,43.766999999999996,31601286000.0,29114875621.8905,75.43061999999999,1.21017,5402.92975,11356.65849,61197852739.9449,16440000000.0,5520.0,11300.0,NA,0.5163800000000001,NA,5399.210999999999,609.6569999999999,2796.5640000000003,1064.369,928.6210000000001,5833.713760000001,55486109654.2554,0.47575,1.52809,41894507000.0,1.0854,0.55594,31436250000.0,15605.196109999999,84092032397.8966,5864.33995,False
1135,SVK,2001,1.2,73.40244,7.9,-0.18300999999999998,0.1,43.836999999999996,34310622000.0,30703017449.6644,79.26874000000001,3.31647,5708.08266,12371.355759999999,66543877240.3119,15235000000.0,5710.0,12370.0,NA,0.51561,NA,5399.991999999999,615.818,2834.558,1027.764,921.852,6380.37899,57326288833.4398,0.4614,1.60509,43283925000.0,1.1175,0.54757,34319210000.0,16152.27108,86880917906.687,6378.78237,False
1136,SVK,2002,1.19,73.60488000000001,7.6,-0.03635,0.1,43.986999999999995,37279842000.0,35083608130.9994,82.40175,4.5227900000000005,6524.8618799999995,13294.49459,71483327516.9793,16828000000.0,6000.0,13240.0,NA,0.52152,NA,5400.121999999999,619.751,2875.23,994.819,910.322,6906.1647299999995,59919037774.8649,0.49078999999999995,1.50457,45241567000.0,1.0626,0.5539999999999999,37133840000.0,16888.94319,90810361317.6689,6933.31823,False
1137,SVK,2003,1.2,73.60488000000001,7.3,-0.06582,0.1,44.137,41404346000.0,46731767494.3567,86.81416,5.4187199999999995,8696.91324,14139.73941,75978108123.4827,16523000000.0,6930.0,13430.0,NA,0.54495,NA,5399.834,622.398,2917.393,964.562,895.4810000000001,7320.549440000001,63165880222.509,0.61507,1.22064,47693079000.0,0.8859999999999999,0.59872,39336050000.0,17815.829840000002,95731116836.4731,7705.46513,False
1138,SVK,2004,1.25,73.95854,7.1,-0.02036,0.1,44.287,46101527000.0,57240535137.8197,91.83355,5.25884,10654.79371,15188.18635,81595189760.0544,17434000000.0,9000.0,14580.0,NA,0.565,NA,5399.38,625.013,2959.244,935.721,879.4019999999999,8238.974890000001,66487670525.7091,0.70152,1.07073,50201180000.0,0.8054,0.62203,44262080000.0,18756.55395,100765459657.34,8581.37085,False
1152,AFG,1970,7.45,36.678000000000004,201.3,2.47227,NA,88.35700000000001,78699896800.0,1748886595.5555599,NA,NA,157.18742,NA,NA,NA,NA,NA,NA,NA,NA,11173.642,294.047,3839.638,4952.744000000001,2087.2129999999997,7217.24892,NA,NA,38.69226,NA,45.0,NA,80299999200.0,NA,NA,7073.434009999999,False
1153,AFG,1971,7.45,37.128,197.5,2.588,NA,87.979,82399903700.0,1831108971.1111102,NA,NA,160.37284,NA,NA,NA,NA,NA,NA,NA,NA,11475.445,302.405,3917.821,5126.253,2128.966,7365.66723,NA,NA,38.69226,NA,45.0,NA,84099899400.0,NA,NA,7216.7776,False
1154,AFG,1972,7.45,37.586999999999996,193.8,2.62866,NA,87.59,71799996400.0,1595555475.5555599,NA,NA,136.11701000000002,NA,NA,NA,NA,NA,NA,NA,NA,11791.215,309.809,4005.4959999999996,5298.647,2177.263,6261.75379,NA,NA,38.69226,NA,45.0,NA,73399902200.0,NA,NA,6125.26565,False
1155,AFG,1973,7.45,38.056,189.7,2.57602,NA,87.191,77999996900.0,1733333264.4444401,NA,NA,144.11032,NA,NA,NA,NA,NA,NA,NA,NA,12108.963,315.98400000000004,4097.008,5465.7519999999995,2230.219,6626.29548,NA,NA,38.69226,NA,45.0,NA,79699902500.0,NA,NA,6484.96435,False
1156,AFG,1974,7.45,38.54,185.7,2.41266,NA,86.781,96999997400.0,2155555497.77778,NA,NA,174.94204,NA,NA,NA,NA,NA,NA,NA,NA,12412.95,320.69,4185.535,5620.543000000001,2286.1820000000002,8042.8251900000005,NA,NA,38.37871,NA,45.0,NA,99100000300.0,NA,NA,7872.3917200000005,False
1157,AFG,1975,7.45,39.039,181.7,2.15765,NA,86.359,106499997700.0,2366666615.55556,NA,NA,187.9756,NA,NA,NA,NA,NA,NA,NA,NA,12689.16,323.757,4266.414000000001,5754.598000000001,2344.391,8641.58288,NA,NA,34.929629999999996,NA,45.0,NA,108800000000.0,NA,NA,8458.90218,False
1158,AFG,1976,7.45,39.556,177.6,1.9663,NA,85.926,115000000500.0,2555555566.66667,NA,NA,199.02617,NA,NA,NA,NA,NA,NA,NA,NA,12943.093,331.13,4313.855,5905.31,2392.798,9150.87743,NA,NA,34.929629999999996,NA,45.0,NA,117500002300.0,NA,NA,8956.17777,False
1159,AFG,1977,7.449,40.092,173.6,1.75426,NA,85.48299999999999,132900003800.0,2953333417.77778,NA,NA,226.00534,NA,NA,NA,NA,NA,NA,NA,NA,13171.306,335.779,4352.947,6041.235,2441.345,10392.16388,NA,NA,34.929629999999996,NA,45.0,NA,135799996400.0,NA,NA,10170.24047,False
1160,AFG,1978,7.449,40.65,169.4,1.2940200000000002,NA,85.027,148500004900.0,3300000108.88889,NA,NA,249.28739,NA,NA,NA,NA,NA,NA,NA,NA,13341.198,336.81199999999995,4375.951,6145.529,2482.906,11459.66498,NA,NA,34.929629999999996,NA,45.0,NA,151699996700.0,NA,NA,11217.93238,False
1161,AFG,1979,7.449,41.233999999999995,165.1,0.51959,NA,84.55799999999999,161599995900.0,3697940409.6109796,NA,NA,277.90074,NA,NA,NA,NA,NA,NA,NA,NA,13411.056,333.36699999999996,4374.616,6193.726,2509.347,12399.77347,NA,NA,33.84616,NA,43.7,NA,165000003600.0,NA,NA,12144.26241,False
1162,AFG,1980,7.449,41.853,160.9,-0.43928,NA,84.005,160599998500.0,3641723321.99546,NA,NA,274.88086,NA,NA,NA,NA,NA,NA,NA,NA,13356.511,325.198,4345.843,6168.003000000001,2517.467,12371.33309,NA,NA,34.36946,NA,44.1,NA,163899998200.0,NA,NA,12122.24587,False
1163,AFG,1981,7.449,42.513000000000005,156.4,-1.47834,NA,83.43799999999999,172200001500.0,3478787909.09091,NA,NA,266.49304,NA,NA,NA,NA,NA,NA,NA,NA,13171.673,323.069,4248.352,6120.203,2480.049,13467.18338,NA,NA,38.561659999999996,NA,49.5,NA,175799992300.0,NA,NA,13191.40557,False
1164,AFG,1982,7.45,43.217,152.2,-2.3587599999999997,NA,82.853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12882.528,315.216,4124.014,6018.776999999999,2424.521,NA,NA,NA,39.27643,NA,50.6,NA,NA,NA,NA,NA,False
1165,AFG,1983,7.452000000000001,43.963,147.8,-2.86727,NA,82.25299999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12537.73,302.582,3987.442,5887.42,2360.286,NA,NA,NA,39.27643,NA,50.6,NA,NA,NA,NA,NA,False
1166,AFG,1984,7.455,44.747,143.7,-2.80055,NA,81.635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12204.292,286.403,3855.836,5762.96,2299.093,NA,NA,NA,39.27643,NA,50.6,NA,NA,NA,NA,NA,False
1167,AFG,1985,7.457999999999999,45.566,139.5,-2.21632,NA,81.003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11938.208,267.344,3740.962,5679.718000000001,2250.1839999999997,NA,NA,NA,39.27643,NA,50.6,NA,NA,NA,NA,NA,False
1168,AFG,1986,7.46,46.417,135.2,-1.55672,NA,80.35300000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11736.178999999998,266.58099999999996,3656.094,5602.6230000000005,2210.881,NA,NA,NA,39.27643,NA,50.6,NA,NA,NA,NA,NA,False
1169,AFG,1987,7.461,47.288000000000004,131.1,-0.85077,NA,79.686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11604.534,266.29400000000004,3600.9759999999997,5545.196999999999,2192.067,NA,NA,NA,39.27643,NA,50.6,NA,NA,NA,NA,NA,False
1170,AFG,1988,7.461,48.163999999999994,126.9,0.33091,NA,79.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11618.005,267.53700000000003,3592.515,5553.637,2204.3160000000003,NA,NA,NA,39.27643,NA,50.6,NA,NA,NA,NA,NA,False
1171,AFG,1989,7.461,49.028,122.7,2.0304,NA,78.91199999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11868.877,271.237,3649.4440000000004,5688.39,2259.806,NA,NA,NA,39.27643,NA,50.6,NA,NA,NA,NA,NA,False
1172,AFG,1990,7.466,49.856,118.8,3.9253400000000003,NA,78.82300000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12412.308,277.11,3776.187,5996.165,2362.846,NA,NA,NA,39.27643,NA,50.6,NA,NA,NA,NA,NA,False
1173,AFG,1991,7.479,50.626999999999995,115.1,5.90077,NA,78.734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13299.017,298.20799999999997,4044.762,6412.435,2543.612,NA,NA,NA,39.27643,NA,50.6,NA,NA,NA,NA,NA,False
1174,AFG,1992,7.502000000000001,51.331,111.4,7.32545,NA,78.645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14485.546,327.281,4405.1759999999995,6972.008000000001,2781.0809999999997,NA,NA,NA,39.27643,NA,51.0,NA,NA,NA,NA,NA,False
1175,AFG,1993,7.535,51.968,108.1,7.665430000000001,NA,78.556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15816.603000000001,361.158,4806.808,7605.925,3042.712,NA,NA,NA,39.27643,NA,NA,NA,NA,NA,NA,NA,False
1176,AFG,1994,7.572,52.538999999999994,105.0,6.895569999999999,NA,78.46600000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17075.727,395.795,5190.388,8199.804,3289.74,NA,NA,NA,38.818459999999995,NA,NA,NA,NA,NA,NA,NA,False
1177,AFG,1995,7.606,53.055,102.2,5.57258,NA,78.376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18110.657,428.918,5521.585,8660.288,3499.866,NA,NA,NA,36.56714,NA,NA,NA,NA,NA,NA,NA,False
1178,AFG,1996,7.63,53.533,99.5,4.14316,NA,78.286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18853.436999999998,446.71,5720.956,9063.141,3622.63,NA,NA,NA,47.5,NA,NA,NA,NA,NA,NA,NA,False
1179,AFG,1997,7.635,53.997,97.0,3.08672,NA,78.195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19357.126,456.62300000000005,5844.78,9356.593,3699.13,NA,NA,NA,47.5,NA,NA,NA,NA,NA,NA,NA,False
1180,AFG,1998,7.6160000000000005,54.468,94.7,2.59049,NA,78.105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19737.765,462.165,5934.444,9583.634,3757.522,NA,NA,NA,47.5,NA,NA,NA,NA,NA,NA,NA,False
1181,AFG,1999,7.569,54.958999999999996,92.4,2.82072,NA,78.014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170.843999999997,467.82,6041.803000000001,9828.706,3832.515,NA,NA,NA,46.61953,NA,47.8118,NA,NA,NA,NA,NA,False
1182,AFG,2000,7.494,55.482,90.2,3.4946599999999997,NA,77.922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20779.953,476.265,6197.424,10160.02,3946.244,NA,NA,NA,47.35757,NA,67.6541,NA,NA,NA,NA,NA,False
